,name,productUrl,price,discount,ratingScore,review,inStock,location,image,Seller Name,Brand Name,Seller Id
2677,Mini Stool Plastic Stepping Bath stool (Multi Color),//www.daraz.pk/products/mini-stool-plastic-stepping-bath-stool-multi-color-i107480345-s1256002545.html?search=1,Rs. 398,-34%,5,1,True,Pakistan,https://static-01.daraz.pk/p/mdc/fb0cafdb81c7ad3f92f64abb9355fe89.jpg,Shop n Save (Gujranwala),SHOPNSAVE,1495
2678,Kitchen Dish Washing Brush With Liquid Soap Dispenser Plastic,//www.daraz.pk/products/kitchen-dish-washing-brush-with-liquid-soap-dispenser-plastic-i133472176-s1293903795.html?search=1,Rs. 199,-20%,4.5,4,True,Pakistan,https://static-01.daraz.pk/p/6d72fc7f40cfa6369e9be9d7895e09f2.jpg,Item4u (Karachi),Item4u,14567
2679,Virgo Towels,//www.daraz.pk/products/virgo-towels-i152010839-s1316414485.html?search=1,Rs. 458,-24%,5,2,True,Pakistan,https://static-01.daraz.pk/p/b6fe61d79781db940ff48c4c62cd7681.jpg,Mtex textile,Mtex Textile,6005007963258
2680,150Kg Tempered Glass Personal High Accuracy Digital Step-On Technology Body Weight Scale / Machine,//www.daraz.pk/products/150kg-tempered-glass-personal-high-accuracy-digital-step-on-technology-body-weight-scale-machine-i16485695-s1307578050.html?search=1,"Rs. 2,399",-40%,4.79221,77,True,Pakistan,https://static-01.daraz.pk/p/258dc42ea24b5672d3b27433e612c5cb.jpg,Advanced Instrument (Karachi),Advanced Instrument,10526
2681,Pack Of 2 Pcs Body Wash Brush Back Scrubber For Bathing Multi Color,//www.daraz.pk/products/pack-of-2-pcs-body-wash-brush-back-scrubber-for-bathing-multi-color-i137464105-s1297620200.html?search=1,Rs. 284,-37%,5,4,True,Pakistan,https://static-01.daraz.pk/p/79f1e2330b03388224743da49ac32089.png,AnayaCollection,AnayaCollection,1091725
2682,Set of Toothpaste Dispenser & Brush Holder - White,//www.daraz.pk/products/set-of-toothpaste-dispenser-brush-holder-white-i126680502-s1285132841.html?search=1,Rs. 310,-31%,3,2,True,Pakistan,https://static-01.daraz.pk/p/a39024f60beb0bd11ded078791fface9.jpg,FY Store,Art 8 Designs,1103811
2683,Cabinet And Door Holders Hangers Space Utility For Kitchen Bathroom Washroom Colorful White Blue Green Imported China Quality Plastic Waterproof Beautiful Attractive Home Decor Decoration Light Weight Easy To Use Hang,//www.daraz.pk/products/cabinet-and-door-holders-hangers-space-utility-for-kitchen-bathroom-washroom-colorful-white-blue-green-imported-china-quality-plastic-waterproof-beautiful-attractive-home-decor-decoration-light-weight-easy-to-use-hang-i114036433-s1265754745.html?search=1,Rs. 375,-12%,5,2,True,Pakistan,https://static-01.daraz.pk/p/mdc/b7406e207a1f0cff5d4d8a660d91fe3d.jpg,KP HOME DECOR (Karachi),Chinese Style,21100
2684,Imported 100% Accurate Tempered Glass Electronic Digital Body Weight Scale Digital Body Weight Machine Digital Personal Body Weighing Scale Digital Personal Body Weighing Machine Digital Bath Scale Digital Bathroom Scale Portable Weight Scale Machine,//www.daraz.pk/products/imported-100-accurate-tempered-glass-electronic-digital-body-weight-scale-digital-body-weight-machine-digital-personal-body-weighing-scale-digital-personal-body-weighing-machine-digital-bath-scale-digital-bathroom-scale-portable-weight-scale-machine-i129754648-s1289542459.html?search=1,"Rs. 1,499",-6%,4.52632,114,True,Pakistan,https://static-01.daraz.pk/p/fbbf2efe90c3fdf53cbfff9096bb3670.png,Shahriyartraders,Weight Watchers,1066136
2685,Bath Mug Millat (SPRING SERIES) Pack Of 3,//www.daraz.pk/products/bath-mug-millat-spring-series-pack-of-3-i134226911-s1294640086.html?search=1,Rs. 140,,5,18,True,Pakistan,https://static-01.daraz.pk/p/mdc/44c868265d51ac4255c0a8c3d1fc546d.jpg,Millat Plastic Products,Millat Plastic Products,1142943
2686,"Stainless Steel Towel Rod, Towel Holder Wall Mounted, Bathroom Towel Bar Hotel Style Premium Quality With Screws",//www.daraz.pk/products/stainless-steel-towel-rod-towel-holder-wall-mounted-bathroom-towel-bar-hotel-style-premium-quality-with-screws-i146222346-s1308900401.html?search=1,Rs. 329,-18%,5,2,True,Pakistan,https://static-01.daraz.pk/p/d103929a4c2ae9e1d66c0f12bea2d987.jpg,M.M Hardware,M.M Hardware,1016948
2687,Pack of 12 - Egyptian Face Towel,//www.daraz.pk/products/pack-of-12-egyptian-face-towel-i100850675-s1246253084.html?search=1,Rs. 699,-42%,4.28571,14,True,Pakistan,https://static-01.daraz.pk/p/d46975fc7f9c38344b55ec1980942b9d.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
2688,180Kg A&D Medical UC-502  Tempered Glass Personal High Accuracy Digital Step-On Technology Body Health Weight Scale / Electronic Weighing Machine,//www.daraz.pk/products/180kg-ad-medical-uc-502-tempered-glass-personal-high-accuracy-digital-step-on-technology-body-health-weight-scale-electronic-weighing-machine-i151876674-s1316220137.html?search=1,"Rs. 2,849",-53%,5,2,True,Pakistan,https://static-01.daraz.pk/p/4daf51edb42f27685cf95832bc242168.jpg,Advance Shopping,A&D Medical,1020018
2689,Shower Curtain Set Bathroom Fabric Fall Curtains Waterproof Colourful stylish design  with 12 Rings size 180 X 200cm,//www.daraz.pk/products/shower-curtain-set-bathroom-fabric-fall-curtains-waterproof-colourful-stylish-design-with-12-rings-size-180-x-200cm-i100679808-s1246041868.html?search=1,Rs. 990,,4.72131,61,True,Pakistan,https://static-01.daraz.pk/original/b361f47d8227872b3469ea96538565c8.jpg,Zai Saeed & Co (Lahore),Relaxsit,233
2690,Cut Price Pack of 2 Towel In Multicolor,//www.daraz.pk/products/cut-price-pack-of-2-towel-in-multicolor-i140306221-s1300322323.html?search=1,Rs. 225,-50%,4.51667,60,True,Pakistan,https://static-01.daraz.pk/p/9e611170477d86fe487c4adf73ca57e7.jpg,The Cut Price,Cut Price Shop,1044428
2691,"Washroom, bathroom & kitchen Target Glass soap dispenser – Liquid soap container & dispenser",//www.daraz.pk/products/washroom-bathroom-kitchen-target-glass-soap-dispenser-liquid-soap-container-dispenser-i133929154-s1294315224.html?search=1,Rs. 390,,4.75,4,True,Pakistan,https://static-01.daraz.pk/p/7282f11c6820f368cbebbce106f04aad.jpg,MM Imports,IKEA,1096720
2692,Pack of 4- Egyptian Hand Towel,//www.daraz.pk/products/pack-of-4-egyptian-hand-towel-i124762610-s1282616917.html?search=1,Rs. 449,-36%,3.4,10,True,Pakistan,https://static-01.daraz.pk/p/c8c8ea997fed1e71b3d396c76a4e6a2a.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
2693,Good Quality Soft And Gentle Bath Sponge Bath Ball Loofah,//www.daraz.pk/products/good-quality-soft-and-gentle-bath-sponge-bath-ball-loofah-i100073827-s1057762551.html?search=1,Rs. 130,-10%,4.18182,11,True,Pakistan,https://static-01.daraz.pk/original/dd0b10201e0dcf21decfb974a4a61f7d.jpg,Asaan Living (Karachi),Asaan Living,24960
2694,Soap Wall Dispenser - 800ml (Made In Malaysia),//www.daraz.pk/products/soap-wall-dispenser-800ml-made-in-malaysia-i145576839-s1307746940.html?search=1,"Rs. 2,000",,5,8,True,Pakistan,https://static-01.daraz.pk/p/c64fd9c2099c04cb81d6acca211c3923.jpg,Home Tech International (Lahore),Home Tech,16944
2695,Bath Stool Round Millat (SPRING SERIES) Pack of 2,//www.daraz.pk/products/bath-stool-round-millat-spring-series-pack-of-2-i134191926-s1294586009.html?search=1,Rs. 640,,5,2,True,Pakistan,https://static-01.daraz.pk/p/mdc/4b27fd7a524f101adfb1f11648eb670e.jpg,Millat Plastic Products,Millat Plastic Products,1142943
2696,Imported Liquid Soap Dispenser 400ml - Imenab (Gloria),//www.daraz.pk/products/imported-liquid-soap-dispenser-400ml-imenab-gloria-i146504211-s1309338853.html?search=1,"Rs. 1,149",-23%,4,1,True,Pakistan,https://static-01.daraz.pk/p/21e1437d4987c8b6bbd650d0c21d5a98.jpg,Suriya eShop,Suriya eShop,1149217
2697,Plastic Bathroom Accessories Set Of 5 High Quality With Screws,//www.daraz.pk/products/plastic-bathroom-accessories-set-of-5-high-quality-with-screws-i130863120-s1290752555.html?search=1,Rs. 599,-14%,4.78571,14,True,Pakistan,https://static-01.daraz.pk/p/f7789ace400b099f70205833fea6e1aa.jpg,M.M Hardware,M.M Hardware,1016948
2698,Digital Body Weight Glass Scale Personal Machine,//www.daraz.pk/products/digital-body-weight-glass-scale-personal-machine-i100036282-s1021679275.html?search=1,"Rs. 1,699",-51%,4.61538,13,True,Pakistan,https://static-01.daraz.pk/original/53382476d391c88effbd202af274edc0.jpg,Advanced Instrument (Karachi),Senior,10526
2699,Blooming Flower Bath Multicolor,//www.daraz.pk/products/blooming-flower-bath-multicolor-for-infants-i133318427-s1293759521.html?search=1,"Rs. 1,519",-24%,5,4,True,Pakistan,https://static-01.daraz.pk/p/234a20ea3049d3cfb4c26a0ed4db4a27.jpg,A.H. Trader,A.H.Traders,1096642
2700,IKEA Mirror | Vanity Mirror | Two Sided Mirror | One Side With Magnifying Glass 2.5 times | Lead Free Mirror | Bathroom Accessories | Wash Basin Accessories | Water Resistant | Height 33 cm,//www.daraz.pk/products/ikea-mirror-vanity-mirror-two-sided-mirror-one-side-with-magnifying-glass-25-times-lead-free-mirror-bathroom-accessories-wash-basin-accessories-water-resistant-height-33-cm-i107308104-s1255702832.html?search=1,"Rs. 2,499",,5,10,True,Pakistan,https://static-01.daraz.pk/p/a621a23dd804c2e9bcd838cc90627df6.jpg,SOUK,IKEA,1035868
2701,Water Gallon Lifter Holder Picker To Lift Water Cans And Gallons,//www.daraz.pk/products/water-gallon-lifter-holder-picker-to-lift-water-cans-and-gallons-i100073897-s1057762771.html?search=1,Rs. 167,,3.94444,18,True,Pakistan,https://static-01.daraz.pk/original/b27aebafa69cb78c17fb009a3e4990ca.jpg,Asaan Living (Karachi),Asaan Living,24960
2702,"Stainless Steel Towel Rod Double Layer, Towel Holder, Bathroom Towel Bar Hotel Style, High Quality Guaranteed With Screws",//www.daraz.pk/products/stainless-steel-towel-rod-double-layer-towel-holder-bathroom-towel-bar-hotel-style-high-quality-guaranteed-with-screws-i134774570-s1295096632.html?search=1,Rs. 599,-8%,5,5,True,Pakistan,https://static-01.daraz.pk/p/0c8360edbe6870cda4776d9f243bbd5a.jpg,M.M Hardware,M.M Hardware,1016948
2703,New soap leaf Shape bathroom dish box holder,//www.daraz.pk/products/new-soap-leaf-shape-bathroom-dish-box-holder-i119800711-s1274114620.html?search=1,Rs. 299,-40%,4.66667,18,True,Pakistan,https://static-01.daraz.pk/p/410597f58e2cd28bdbbacd3ff4d99c6f.jpg,Imported Stuffs,RS Collections,1083240
2704,Pack of 2 - Bath Mat,//www.daraz.pk/products/pack-of-2-bath-mat-i118432472-s1271644555.html?search=1,Rs. 499,-50%,4,21,True,Pakistan,https://static-01.daraz.pk/p/24f66d7a6dcffab5b572b970adea8f57.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
2705,ErgoBunyad - Plastic Inter Design Bathroom Kitchen Organize Shelf Rack Shower Corner with Wall Mounted Suction Cup,//www.daraz.pk/products/ergobunyad-plastic-inter-design-bathroom-kitchen-organize-shelf-rack-shower-corner-with-wall-mounted-suction-cup-i128343789-s1298576711.html?search=1,Rs. 275,-39%,4.47458,59,True,Pakistan,https://static-01.daraz.pk/p/ef47a999fde1bf9f0d87beb700d7231f.jpg,Bunyad Collection (Karachi),ErgoBunyad,22283
2706,Tooth Paste Dispenser with Toothbrush Holder - Multicolor,//www.daraz.pk/products/tooth-paste-dispenser-with-toothbrush-holder-multicolor-i103818059-s1250042668.html?search=1,Rs. 299,-51%,4.3625,80,True,Pakistan,https://static-01.daraz.pk/p/43ab6c11eb768d46c87477ea82e2085c.jpg,Multicrafts (Karachi),MULTICRAFTS,13318
2707,Squatty Potty Stool,//www.daraz.pk/products/appollo-squatty-potty-stool-i121336042-s1334034351.html?search=1,Rs. 650,,4.71429,7,True,Pakistan,https://static-01.daraz.pk/p/3d981422287cae2afb79dc5803aae679.jpg,Appollo Factory Price Shop (Karachi),Appollo,5049
2708,3 Layer Aluminium Bathroom Corner Shelf - Silver,//www.daraz.pk/products/3-layer-aluminium-bathroom-corner-shelf-silver-i107302416-s1255742235.html?search=1,"Rs. 1,499",-55%,3,2,True,Pakistan,https://static-01.daraz.pk/p/015a207a887c4f4e7015050e085a6148.jpg,Zohaib Easy Shop (Karachi),H F Gadets,25519
2709,Non slip Bathroom washroom mat tub rubber safety pad floor suction cup grip,//www.daraz.pk/products/non-slip-bathroom-washroom-mat-tub-rubber-safety-pad-floor-suction-cup-grip-i110140436-s1304896636.html?search=1,"Rs. 1,250",-31%,4.5,8,True,Pakistan,https://static-01.daraz.pk/p/ee582e36393696edf8aa9ca8d8402a2e.jpg,SU. Exclusive (Lahore),SU. Exclusive,2236
2710,Multiple Stainless Steel Wall Hooks Wall Mounted Hanger with Best Adhesive Cups,//www.daraz.pk/products/multiple-stainless-steel-wall-hooks-wall-mounted-hanger-with-best-adhesive-cups-i143364114-s1304336128.html?search=1,"Rs. 1,549",-16%,4,1,True,Pakistan,https://static-01.daraz.pk/p/86ce6a0a2d2a2c77057a1c51901d3513.jpg,Imperial Home Store,Imperial Home Store,1037988
2711,Certeza GS 808 - Digital Body Weight Glass Scale -Weight Machine - Bathroom Scale (White),//www.daraz.pk/products/certeza-gs-808-digital-body-weight-glass-scale-weight-machine-bathroom-scale-white-i1482114-s9249186.html?search=1,"Rs. 1,800",,4.74684,79,True,Pakistan,https://static-01.daraz.pk/p/105b6f3c5fbc301f02f92ab01fc2ace4.png,RHS International (Karachi),Certeza,2431
2712,Certeza GS 807 - Digital Body Weight Glass Scale - Weight Machine - Bathroom scale (White),//www.daraz.pk/products/certeza-gs-807-digital-body-weight-glass-scale-weight-machine-bathroom-scale-white-i1482115-s9249188.html?search=1,"Rs. 1,800",,4.64789,142,True,Pakistan,https://static-01.daraz.pk/p/9c4e07941d7f0b5aa2ad0b491f76a376.png,RHS International (Karachi),Certeza,2431
2713,Faster Ft-3 Waterproof Electric Toothbrush,//www.daraz.pk/products/faster-ft-3-waterproof-electric-toothbrush-i3145242-s12498837.html?search=1,"Rs. 2,530",,4.5,4,True,Pakistan,https://static-01.daraz.pk/original/b85766b63bc29787624b4d41afa38d4d.jpg,Faster Pakistan (Karachi),Faster,979
2714,Soap Magic Dispenser - Blue & White,//www.daraz.pk/products/soap-magic-dispenser-blue-white-i3405261-s12875716.html?search=1,"Rs. 1,999",-20%,5,1,True,Pakistan,https://static-01.daraz.pk/original/568ac71d55aba4abdb109d80f17d2f5f.jpg,Beauty Station (Gujranwala),Beauty Station,9561
2715,"Relaxsit Thick Pile  Door Mat Bath, bed or  entrance Rug Soft Micro Fiber  50 X 80Cm",//www.daraz.pk/products/relaxsit-thick-pile-door-mat-bath-bed-or-entrance-rug-soft-micro-fiber-50-x-80cm-i3688931-s1258870214.html?search=1,Rs. 499,,4.27273,22,True,Pakistan,https://static-01.daraz.pk/p/a6937d456dcd20769490e9fcc884048d.jpg,Zai Saeed & Co (Lahore),Relaxsit,233
2716,Maxel Digital Bathroom Scale Body Fat Hydration Muscle Weight Scale 180kg,//www.daraz.pk/products/maxel-digital-bathroom-scale-body-fat-hydration-muscle-weight-scale-180kg-i132706336-s1292953134.html?search=1,"Rs. 1,999",,4,1,True,Pakistan,https://static-01.daraz.pk/p/19099319768185812357c4c2d050016c.jpg,home gadget shop,Home Gadget Shop,1030722
2717,Mini Stool Plastic Stepping Bath stool (Multi Color),//www.daraz.pk/products/mini-stool-plastic-stepping-bath-stool-multi-color-i107480345-s1256002545.html?search=1,Rs. 398,-34%,5,1,True,Pakistan,https://static-01.daraz.pk/p/mdc/fb0cafdb81c7ad3f92f64abb9355fe89.jpg,Shop n Save (Gujranwala),SHOPNSAVE,1495
2718,Kitchen Dish Washing Brush With Liquid Soap Dispenser Plastic,//www.daraz.pk/products/kitchen-dish-washing-brush-with-liquid-soap-dispenser-plastic-i133472176-s1293903795.html?search=1,Rs. 199,-20%,4.5,4,True,Pakistan,https://static-01.daraz.pk/p/6d72fc7f40cfa6369e9be9d7895e09f2.jpg,Item4u (Karachi),Item4u,14567
2719,Virgo Towels,//www.daraz.pk/products/virgo-towels-i152010839-s1316414485.html?search=1,Rs. 458,-24%,5,2,True,Pakistan,https://static-01.daraz.pk/p/b6fe61d79781db940ff48c4c62cd7681.jpg,Mtex textile,Mtex Textile,6005007963258
2720,150Kg Tempered Glass Personal High Accuracy Digital Step-On Technology Body Weight Scale / Machine,//www.daraz.pk/products/150kg-tempered-glass-personal-high-accuracy-digital-step-on-technology-body-weight-scale-machine-i16485695-s1307578050.html?search=1,"Rs. 2,399",-40%,4.79221,77,True,Pakistan,https://static-01.daraz.pk/p/258dc42ea24b5672d3b27433e612c5cb.jpg,Advanced Instrument (Karachi),Advanced Instrument,10526
2721,Pack Of 2 Pcs Body Wash Brush Back Scrubber For Bathing Multi Color,//www.daraz.pk/products/pack-of-2-pcs-body-wash-brush-back-scrubber-for-bathing-multi-color-i137464105-s1297620200.html?search=1,Rs. 284,-37%,5,4,True,Pakistan,https://static-01.daraz.pk/p/79f1e2330b03388224743da49ac32089.png,AnayaCollection,AnayaCollection,1091725
2722,Set of Toothpaste Dispenser & Brush Holder - White,//www.daraz.pk/products/set-of-toothpaste-dispenser-brush-holder-white-i126680502-s1285132841.html?search=1,Rs. 310,-31%,3,2,True,Pakistan,https://static-01.daraz.pk/p/a39024f60beb0bd11ded078791fface9.jpg,FY Store,Art 8 Designs,1103811
2723,Cabinet And Door Holders Hangers Space Utility For Kitchen Bathroom Washroom Colorful White Blue Green Imported China Quality Plastic Waterproof Beautiful Attractive Home Decor Decoration Light Weight Easy To Use Hang,//www.daraz.pk/products/cabinet-and-door-holders-hangers-space-utility-for-kitchen-bathroom-washroom-colorful-white-blue-green-imported-china-quality-plastic-waterproof-beautiful-attractive-home-decor-decoration-light-weight-easy-to-use-hang-i114036433-s1265754745.html?search=1,Rs. 375,-12%,5,2,True,Pakistan,https://static-01.daraz.pk/p/mdc/b7406e207a1f0cff5d4d8a660d91fe3d.jpg,KP HOME DECOR (Karachi),Chinese Style,21100
2724,Imported 100% Accurate Tempered Glass Electronic Digital Body Weight Scale Digital Body Weight Machine Digital Personal Body Weighing Scale Digital Personal Body Weighing Machine Digital Bath Scale Digital Bathroom Scale Portable Weight Scale Machine,//www.daraz.pk/products/imported-100-accurate-tempered-glass-electronic-digital-body-weight-scale-digital-body-weight-machine-digital-personal-body-weighing-scale-digital-personal-body-weighing-machine-digital-bath-scale-digital-bathroom-scale-portable-weight-scale-machine-i129754648-s1289542459.html?search=1,"Rs. 1,499",-6%,4.52632,114,True,Pakistan,https://static-01.daraz.pk/p/fbbf2efe90c3fdf53cbfff9096bb3670.png,Shahriyartraders,Weight Watchers,1066136
2725,Bath Mug Millat (SPRING SERIES) Pack Of 3,//www.daraz.pk/products/bath-mug-millat-spring-series-pack-of-3-i134226911-s1294640086.html?search=1,Rs. 140,,5,18,True,Pakistan,https://static-01.daraz.pk/p/mdc/44c868265d51ac4255c0a8c3d1fc546d.jpg,Millat Plastic Products,Millat Plastic Products,1142943
2726,"Stainless Steel Towel Rod, Towel Holder Wall Mounted, Bathroom Towel Bar Hotel Style Premium Quality With Screws",//www.daraz.pk/products/stainless-steel-towel-rod-towel-holder-wall-mounted-bathroom-towel-bar-hotel-style-premium-quality-with-screws-i146222346-s1308900401.html?search=1,Rs. 329,-18%,5,2,True,Pakistan,https://static-01.daraz.pk/p/d103929a4c2ae9e1d66c0f12bea2d987.jpg,M.M Hardware,M.M Hardware,1016948
2727,Pack of 12 - Egyptian Face Towel,//www.daraz.pk/products/pack-of-12-egyptian-face-towel-i100850675-s1246253084.html?search=1,Rs. 699,-42%,4.28571,14,True,Pakistan,https://static-01.daraz.pk/p/d46975fc7f9c38344b55ec1980942b9d.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
2728,180Kg A&D Medical UC-502  Tempered Glass Personal High Accuracy Digital Step-On Technology Body Health Weight Scale / Electronic Weighing Machine,//www.daraz.pk/products/180kg-ad-medical-uc-502-tempered-glass-personal-high-accuracy-digital-step-on-technology-body-health-weight-scale-electronic-weighing-machine-i151876674-s1316220137.html?search=1,"Rs. 2,849",-53%,5,2,True,Pakistan,https://static-01.daraz.pk/p/4daf51edb42f27685cf95832bc242168.jpg,Advance Shopping,A&D Medical,1020018
2729,Shower Curtain Set Bathroom Fabric Fall Curtains Waterproof Colourful stylish design  with 12 Rings size 180 X 200cm,//www.daraz.pk/products/shower-curtain-set-bathroom-fabric-fall-curtains-waterproof-colourful-stylish-design-with-12-rings-size-180-x-200cm-i100679808-s1246041868.html?search=1,Rs. 990,,4.72131,61,True,Pakistan,https://static-01.daraz.pk/original/b361f47d8227872b3469ea96538565c8.jpg,Zai Saeed & Co (Lahore),Relaxsit,233
2730,Cut Price Pack of 2 Towel In Multicolor,//www.daraz.pk/products/cut-price-pack-of-2-towel-in-multicolor-i140306221-s1300322323.html?search=1,Rs. 225,-50%,4.51667,60,True,Pakistan,https://static-01.daraz.pk/p/9e611170477d86fe487c4adf73ca57e7.jpg,The Cut Price,Cut Price Shop,1044428
2731,"Washroom, bathroom & kitchen Target Glass soap dispenser – Liquid soap container & dispenser",//www.daraz.pk/products/washroom-bathroom-kitchen-target-glass-soap-dispenser-liquid-soap-container-dispenser-i133929154-s1294315224.html?search=1,Rs. 390,,4.75,4,True,Pakistan,https://static-01.daraz.pk/p/7282f11c6820f368cbebbce106f04aad.jpg,MM Imports,IKEA,1096720
2732,Pack of 4- Egyptian Hand Towel,//www.daraz.pk/products/pack-of-4-egyptian-hand-towel-i124762610-s1282616917.html?search=1,Rs. 449,-36%,3.4,10,True,Pakistan,https://static-01.daraz.pk/p/c8c8ea997fed1e71b3d396c76a4e6a2a.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
2733,Good Quality Soft And Gentle Bath Sponge Bath Ball Loofah,//www.daraz.pk/products/good-quality-soft-and-gentle-bath-sponge-bath-ball-loofah-i100073827-s1057762551.html?search=1,Rs. 130,-10%,4.18182,11,True,Pakistan,https://static-01.daraz.pk/original/dd0b10201e0dcf21decfb974a4a61f7d.jpg,Asaan Living (Karachi),Asaan Living,24960
2734,Soap Wall Dispenser - 800ml (Made In Malaysia),//www.daraz.pk/products/soap-wall-dispenser-800ml-made-in-malaysia-i145576839-s1307746940.html?search=1,"Rs. 2,000",,5,8,True,Pakistan,https://static-01.daraz.pk/p/c64fd9c2099c04cb81d6acca211c3923.jpg,Home Tech International (Lahore),Home Tech,16944
2735,Bath Stool Round Millat (SPRING SERIES) Pack of 2,//www.daraz.pk/products/bath-stool-round-millat-spring-series-pack-of-2-i134191926-s1294586009.html?search=1,Rs. 640,,5,2,True,Pakistan,https://static-01.daraz.pk/p/mdc/4b27fd7a524f101adfb1f11648eb670e.jpg,Millat Plastic Products,Millat Plastic Products,1142943
2736,Imported Liquid Soap Dispenser 400ml - Imenab (Gloria),//www.daraz.pk/products/imported-liquid-soap-dispenser-400ml-imenab-gloria-i146504211-s1309338853.html?search=1,"Rs. 1,149",-23%,4,1,True,Pakistan,https://static-01.daraz.pk/p/21e1437d4987c8b6bbd650d0c21d5a98.jpg,Suriya eShop,Suriya eShop,1149217
2737,Plastic Bathroom Accessories Set Of 5 High Quality With Screws,//www.daraz.pk/products/plastic-bathroom-accessories-set-of-5-high-quality-with-screws-i130863120-s1290752555.html?search=1,Rs. 599,-14%,4.78571,14,True,Pakistan,https://static-01.daraz.pk/p/f7789ace400b099f70205833fea6e1aa.jpg,M.M Hardware,M.M Hardware,1016948
2738,Digital Body Weight Glass Scale Personal Machine,//www.daraz.pk/products/digital-body-weight-glass-scale-personal-machine-i100036282-s1021679275.html?search=1,"Rs. 1,699",-51%,4.61538,13,True,Pakistan,https://static-01.daraz.pk/original/53382476d391c88effbd202af274edc0.jpg,Advanced Instrument (Karachi),Senior,10526
2739,Blooming Flower Bath Multicolor,//www.daraz.pk/products/blooming-flower-bath-multicolor-for-infants-i133318427-s1293759521.html?search=1,"Rs. 1,519",-24%,5,4,True,Pakistan,https://static-01.daraz.pk/p/234a20ea3049d3cfb4c26a0ed4db4a27.jpg,A.H. Trader,A.H.Traders,1096642
2740,IKEA Mirror | Vanity Mirror | Two Sided Mirror | One Side With Magnifying Glass 2.5 times | Lead Free Mirror | Bathroom Accessories | Wash Basin Accessories | Water Resistant | Height 33 cm,//www.daraz.pk/products/ikea-mirror-vanity-mirror-two-sided-mirror-one-side-with-magnifying-glass-25-times-lead-free-mirror-bathroom-accessories-wash-basin-accessories-water-resistant-height-33-cm-i107308104-s1255702832.html?search=1,"Rs. 2,499",,5,10,True,Pakistan,https://static-01.daraz.pk/p/a621a23dd804c2e9bcd838cc90627df6.jpg,SOUK,IKEA,1035868
2741,Water Gallon Lifter Holder Picker To Lift Water Cans And Gallons,//www.daraz.pk/products/water-gallon-lifter-holder-picker-to-lift-water-cans-and-gallons-i100073897-s1057762771.html?search=1,Rs. 167,,3.94444,18,True,Pakistan,https://static-01.daraz.pk/original/b27aebafa69cb78c17fb009a3e4990ca.jpg,Asaan Living (Karachi),Asaan Living,24960
2742,"Stainless Steel Towel Rod Double Layer, Towel Holder, Bathroom Towel Bar Hotel Style, High Quality Guaranteed With Screws",//www.daraz.pk/products/stainless-steel-towel-rod-double-layer-towel-holder-bathroom-towel-bar-hotel-style-high-quality-guaranteed-with-screws-i134774570-s1295096632.html?search=1,Rs. 599,-8%,5,5,True,Pakistan,https://static-01.daraz.pk/p/0c8360edbe6870cda4776d9f243bbd5a.jpg,M.M Hardware,M.M Hardware,1016948
2743,New soap leaf Shape bathroom dish box holder,//www.daraz.pk/products/new-soap-leaf-shape-bathroom-dish-box-holder-i119800711-s1274114620.html?search=1,Rs. 299,-40%,4.66667,18,True,Pakistan,https://static-01.daraz.pk/p/410597f58e2cd28bdbbacd3ff4d99c6f.jpg,Imported Stuffs,RS Collections,1083240
2744,Pack of 2 - Bath Mat,//www.daraz.pk/products/pack-of-2-bath-mat-i118432472-s1271644555.html?search=1,Rs. 499,-50%,4,21,True,Pakistan,https://static-01.daraz.pk/p/24f66d7a6dcffab5b572b970adea8f57.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
2745,ErgoBunyad - Plastic Inter Design Bathroom Kitchen Organize Shelf Rack Shower Corner with Wall Mounted Suction Cup,//www.daraz.pk/products/ergobunyad-plastic-inter-design-bathroom-kitchen-organize-shelf-rack-shower-corner-with-wall-mounted-suction-cup-i128343789-s1298576711.html?search=1,Rs. 275,-39%,4.47458,59,True,Pakistan,https://static-01.daraz.pk/p/ef47a999fde1bf9f0d87beb700d7231f.jpg,Bunyad Collection (Karachi),ErgoBunyad,22283
2746,Tooth Paste Dispenser with Toothbrush Holder - Multicolor,//www.daraz.pk/products/tooth-paste-dispenser-with-toothbrush-holder-multicolor-i103818059-s1250042668.html?search=1,Rs. 299,-51%,4.3625,80,True,Pakistan,https://static-01.daraz.pk/p/43ab6c11eb768d46c87477ea82e2085c.jpg,Multicrafts (Karachi),MULTICRAFTS,13318
2747,Squatty Potty Stool,//www.daraz.pk/products/appollo-squatty-potty-stool-i121336042-s1334034351.html?search=1,Rs. 650,,4.71429,7,True,Pakistan,https://static-01.daraz.pk/p/3d981422287cae2afb79dc5803aae679.jpg,Appollo Factory Price Shop (Karachi),Appollo,5049
